skill,problem_id,user_id,assignment_id,assistment_id,start_time,end_time,problem_type,original,correct,hint_count
Area Irregular Figure,77440,70706,232370,43124,25:33.0,35:18.7,algebra,1,1,0
Congruence,40345,70707,206899,28851,17:40.0,18:07.8,algebra,1,1,0
Congruence,40345,70707,206843,28851,43:41.7,44:01.8,algebra,1,1,0
Congruence,71778,70707,222898,41096,30:16.1,30:24.8,algebra,1,1,0
Area Irregular Figure,77440,70707,232370,43124,54:27.5,57:08.2,algebra,1,0,0
Area Irregular Figure,77468,70707,232370,43131,47:12.8,28:54.1,algebra,1,0,0
Area Irregular Figure,77528,70707,232370,43146,30:34.2,31:50.7,algebra,1,0,0
Area Irregular Figure,77444,70707,232370,43125,32:29.2,33:33.9,algebra,1,0,0
Area Irregular Figure,77524,70707,232370,43145,34:11.3,36:05.8,algebra,1,1,0
Area Irregular Figure,77520,70707,232370,43144,36:07.1,36:19.4,algebra,1,0,0
Area Irregular Figure,77452,70707,232370,43127,24:15.6,26:23.6,algebra,1,0,0
Area Irregular Figure,77472,70707,232370,43132,28:24.3,29:04.8,algebra,1,1,0
Area Irregular Figure,77460,70707,232370,43129,29:07.2,29:11.6,algebra,1,1,0
Area Irregular Figure,77516,70707,232370,43143,29:13.1,30:11.4,algebra,1,0,0
Area Irregular Figure,77480,70707,232370,43134,30:37.4,30:56.9,algebra,1,0,0
Area Irregular Figure,77512,70707,232370,43142,26:40.6,27:46.2,algebra,1,0,0
Area Irregular Figure,77464,70707,232370,43130,28:17.1,28:33.5,algebra,1,0,0
Area Irregular Figure,77536,70707,232370,43148,52:47.5,53:03.9,algebra,1,1,0
Area Irregular Figure,77504,70707,232370,43140,53:05.2,53:15.7,algebra,1,1,0
Area Irregular Figure,77492,70707,232370,43137,53:17.2,53:55.6,algebra,1,1,0
Congruence,40345,70708,206843,28851,33:02.6,33:43.7,algebra,1,1,0
Congruence,40345,70708,206899,28851,53:16.8,53:48.1,algebra,1,1,0
Congruence,71775,70708,222898,41093,33:10.3,33:14.6,algebra,1,1,0
Congruence,40345,70709,206843,28851,32:10.2,32:36.1,algebra,1,1,0
Congruence,40345,70709,206899,28851,35:38.6,36:50.2,algebra,1,1,0
Congruence,71772,70709,222898,41090,17:18.7,17:33.7,algebra,1,1,0
Inverse Relations,8718,70713,181094,8718,55:58.0,55:24.0,choose_1,1,0,0
Congruence,40345,70713,206851,28851,04:25.2,04:45.5,algebra,1,0,0
Congruence,4468,70713,181110,4468,59:02.7,59:45.1,algebra,1,0,0
Congruence,40345,70713,206907,28851,46:07.8,46:23.9,algebra,1,0,3
Inverse Relations,2213,70714,181179,2213,46:56.5,47:02.2,choose_1,1,0,0
Inverse Relations,8718,70714,181179,8718,47:37.8,47:41.6,choose_1,1,0,0
Inverse Relations,833,70714,181179,833,48:38.0,48:46.6,choose_1,1,0,0
Inverse Relations,882,70714,181179,882,48:55.3,49:03.7,choose_1,1,0,0
Inverse Relations,4535,70714,181179,4535,49:14.2,49:32.7,choose_1,1,0,0
Congruence,1263,70714,181168,1263,33:17.5,34:36.4,algebra,1,0,0
Congruence,40345,70714,206851,28851,24:56.2,24:23.8,algebra,1,0,0
Congruence,40345,70714,206907,28851,30:57.5,32:32.5,algebra,1,0,3
Inverse Relations,2213,70714,181122,2213,04:05.8,23:09.2,choose_1,1,0,0
Congruence,4468,70714,181110,4468,28:46.0,28:57.4,algebra,1,0,0
Inverse Relations,833,70714,181122,833,24:44.7,25:06.5,choose_1,1,0,0
Inverse Relations,8718,70715,181179,8718,46:15.0,46:38.6,choose_1,1,1,0
Inverse Relations,2213,70715,181179,2213,46:34.6,46:45.0,choose_1,1,0,0
Inverse Relations,4535,70715,181179,4535,47:12.6,47:26.3,choose_1,1,0,0
Inverse Relations,833,70715,181179,833,48:47.8,48:58.7,choose_1,1,0,0
Inverse Relations,882,70715,181179,882,49:24.8,49:46.3,choose_1,1,1,0
Congruence,1263,70715,181168,1263,47:42.9,47:54.9,algebra,1,0,0
Congruence,40345,70715,206851,28851,23:09.8,25:34.9,algebra,1,0,0
Congruence,40345,70715,206907,28851,30:38.3,32:36.6,algebra,1,0,3
Inverse Relations,833,70715,181122,833,32:40.1,32:43.3,choose_1,1,0,0
Inverse Relations,2213,70715,181122,2213,31:10.6,32:38.9,choose_1,1,1,0
Inverse Relations,4535,70717,181179,4535,47:15.3,47:54.2,choose_1,1,1,0
Inverse Relations,833,70717,181179,833,47:55.5,48:05.0,choose_1,1,1,0
Inverse Relations,8718,70717,181179,8718,48:05.8,48:16.4,choose_1,1,0,0
Inverse Relations,2213,70717,181179,2213,50:26.1,50:24.5,choose_1,1,0,0
Inverse Relations,882,70717,181179,882,50:24.3,51:04.9,choose_1,1,0,0
Congruence,4468,70717,181110,4468,39:37.5,39:49.8,algebra,1,0,0
Congruence,40345,70717,206851,28851,19:22.1,19:26.4,algebra,1,0,0
Congruence,40345,70717,206907,28851,21:23.2,21:51.7,algebra,1,0,3
Congruence,1263,70718,181168,1263,54:01.5,54:29.4,algebra,1,0,0
Inverse Relations,8718,70718,181179,8718,31:26.9,31:38.6,choose_1,1,0,0
Inverse Relations,882,70718,181179,882,32:08.4,31:49.7,choose_1,1,1,0
Inverse Relations,4535,70718,181179,4535,32:09.1,32:20.8,choose_1,1,0,0
Inverse Relations,833,70718,181179,833,33:18.8,33:15.1,choose_1,1,0,0
Inverse Relations,2213,70718,181179,2213,33:38.6,33:47.2,choose_1,1,0,0
Congruence,4468,70718,181110,4468,38:26.2,38:58.5,algebra,1,0,0
Congruence,40345,70718,206851,28851,36:52.7,37:43.2,algebra,1,0,0
Congruence,1263,70719,181089,1263,53:48.4,53:56.9,algebra,1,0,0
Congruence,40345,70719,206851,28851,20:20.0,28:31.0,algebra,1,0,0
Congruence,40345,70719,206907,28851,32:40.7,44:52.1,algebra,1,0,3
Inverse Relations,8718,70719,181094,8718,16:47.6,16:48.9,choose_1,1,0,0
Congruence,4468,70719,181110,4468,36:57.7,37:00.0,algebra,1,0,0
Congruence,1263,70720,181089,1263,41:58.9,42:41.3,algebra,1,0,0
Congruence,40345,70720,206851,28851,31:57.8,32:44.1,algebra,1,0,0
Congruence,4468,70720,181110,4468,43:49.5,44:41.8,algebra,1,0,0
Inverse Relations,4535,70727,177002,4535,27:40.5,28:34.2,choose_1,1,0,0
Congruence,40345,70727,206843,28851,17:43.0,18:34.4,algebra,1,1,0
Congruence,40345,70727,206899,28851,18:59.8,19:28.4,algebra,1,1,0
Congruence,71774,70727,222898,41092,27:53.2,28:11.6,algebra,1,1,0
Congruence,71775,70728,222898,41093,59:05.9,59:17.3,algebra,1,1,0
Area Irregular Figure,77440,70728,232370,43124,38:54.0,27:47.9,algebra,1,0,0
Congruence,40345,70729,206843,28851,33:39.3,34:12.0,algebra,1,0,0
Congruence,40345,70729,206899,28851,43:35.9,44:23.7,algebra,1,0,3
Congruence,71785,70729,222898,41103,13:15.2,13:23.6,algebra,1,1,0
Congruence,71129,70729,222890,40668,56:51.9,57:21.5,algebra,1,1,0
Area Irregular Figure,77440,70729,232370,43124,09:46.8,10:02.7,algebra,1,0,0
Congruence,40345,70730,206843,28851,04:00.5,04:19.8,algebra,1,0,0
Congruence,40345,70730,206899,28851,21:36.8,22:02.2,algebra,1,1,0
Congruence,71793,70730,222898,41111,16:30.8,16:35.1,algebra,1,1,0
Area Irregular Figure,77440,70730,232370,43124,20:33.1,21:25.6,algebra,1,0,0
Area Irregular Figure,77468,70730,232370,43131,23:52.5,24:38.8,algebra,1,0,0
Area Irregular Figure,77528,70730,232370,43146,27:16.0,29:42.8,algebra,1,1,0
Area Irregular Figure,77444,70730,232370,43125,29:44.0,30:12.3,algebra,1,1,0
Area Irregular Figure,77524,70730,232370,43145,30:13.5,30:30.8,algebra,1,0,0
Area Irregular Figure,77520,70730,232370,43144,31:22.1,31:47.6,algebra,1,1,0
Area Irregular Figure,77452,70730,232370,43127,31:48.8,32:30.3,algebra,1,0,0
Area Irregular Figure,77472,70730,232370,43132,04:31.8,05:02.3,algebra,1,1,0
Area Irregular Figure,77460,70730,232370,43129,05:04.5,05:44.9,algebra,1,1,0
Area Irregular Figure,77516,70730,232370,43143,05:46.2,06:07.9,algebra,1,1,0
Congruence,40345,70731,206899,28851,49:19.8,55:39.6,algebra,1,1,0
Congruence,40345,70731,206843,28851,26:27.9,26:57.3,algebra,1,1,0
Congruence,71784,70731,222898,41102,35:02.6,35:07.0,algebra,1,1,0
Box and Whisker,51403,70731,220674,33118,24:36.6,24:58.4,algebra,1,1,0
Box and Whisker,51477,70731,220674,33192,24:58.7,25:57.0,algebra,1,0,0
Box and Whisker,51474,70731,220674,33189,25:58.3,26:07.6,algebra,1,1,0
Box and Whisker,51470,70731,220674,33185,26:10.0,26:19.3,algebra,1,1,0
Box and Whisker,51408,70731,220674,33123,26:20.6,26:57.5,algebra,1,0,0
Box and Whisker,51443,70731,220674,33158,24:06.8,25:50.7,algebra,1,0,0
Box and Whisker,51453,70731,220674,33168,25:52.0,26:10.3,algebra,1,1,0
Box and Whisker,51462,70731,220674,33177,26:11.7,26:32.0,algebra,1,1,0
Box and Whisker,51433,70731,220674,33148,26:34.4,28:04.7,algebra,1,0,0
Box and Whisker,51447,70731,220674,33162,28:06.0,28:49.5,algebra,1,1,0
Box and Whisker,51397,70731,220674,33112,28:51.8,29:18.5,algebra,1,0,0
Box and Whisker,51460,70731,220674,33175,29:19.9,29:27.2,algebra,1,1,0
Congruence,40345,70732,206843,28851,02:13.5,03:05.0,algebra,1,0,0
Congruence,40345,70732,206899,28851,13:33.3,17:57.8,algebra,1,0,3
Congruence,40345,70733,206843,28851,07:59.3,08:26.7,algebra,1,1,0
Congruence,40345,70733,206899,28851,31:55.5,32:27.3,algebra,1,1,0
Congruence,71786,70733,222898,41104,18:01.3,18:07.9,algebra,1,1,0
Area Irregular Figure,77440,70733,232370,43124,21:34.7,22:59.2,algebra,1,0,0
Area Irregular Figure,77468,70733,232370,43131,26:30.4,26:50.9,algebra,1,0,0
Area Irregular Figure,77528,70733,232370,43146,27:16.6,27:19.0,algebra,1,0,0
Congruence,40345,70734,206843,28851,05:47.2,06:00.8,algebra,1,1,0
Congruence,40345,70734,206899,28851,28:10.4,32:16.5,algebra,1,1,0
Congruence,71784,70734,222898,41102,32:14.8,32:19.3,algebra,1,1,0
Inverse Relations,882,70736,176984,882,54:17.5,54:43.5,choose_1,1,0,0
Inverse Relations,833,70736,176984,833,55:43.6,18:51.0,choose_1,1,0,0
Inverse Relations,4535,70736,176984,4535,19:54.8,27:26.6,choose_1,1,0,0
Inverse Relations,2213,70736,176984,2213,32:27.0,32:46.6,choose_1,1,1,0
Congruence,71129,70736,222890,40668,32:59.4,33:22.0,algebra,1,0,0
Congruence,71777,70736,222898,41095,09:35.7,09:42.1,algebra,1,1,0
Congruence,40345,70736,206843,28851,30:28.6,30:41.2,algebra,1,1,0
Congruence,40345,70736,206899,28851,47:37.3,48:57.9,algebra,1,1,0
Congruence,40345,70738,206899,28851,56:25.2,57:21.7,algebra,1,0,1
Congruence,40345,70738,206843,28851,27:53.3,27:59.7,algebra,1,1,0
Congruence,71788,70738,222898,41106,08:41.4,08:46.0,algebra,1,1,0
Inverse Relations,882,70740,176984,882,29:30.9,30:20.3,choose_1,1,0,0
Inverse Relations,833,70740,176984,833,31:43.5,32:18.0,choose_1,1,0,0
Inverse Relations,4535,70740,176984,4535,33:47.8,34:09.1,choose_1,1,0,0
Inverse Relations,2213,70740,176984,2213,36:01.9,36:11.0,choose_1,1,1,0
Inverse Relations,4535,70740,177002,4535,32:56.1,33:14.4,choose_1,1,0,0
Inverse Relations,882,70740,177007,882,44:40.0,45:13.9,choose_1,1,0,0
Inverse Relations,833,70740,177007,833,47:20.1,47:30.1,choose_1,1,0,0
Inverse Relations,2213,70740,177007,2213,34:20.3,37:42.5,choose_1,1,1,0
Congruence,71129,70740,222890,40668,38:02.0,39:10.7,algebra,1,1,0
Congruence,71780,70740,222898,41098,59:25.6,59:32.9,algebra,1,1,0
Congruence,71767,70743,222898,41085,00:32.9,00:39.5,algebra,1,1,0
Inverse Relations,882,70745,176984,882,37:10.1,42:24.9,choose_1,1,1,0
Inverse Relations,833,70745,176984,833,42:25.3,47:17.9,choose_1,1,1,0
Inverse Relations,4535,70745,176984,4535,47:19.4,47:55.7,choose_1,1,1,0
Inverse Relations,2213,70745,176984,2213,47:58.0,48:35.8,choose_1,1,1,0
Inverse Relations,4535,70745,177002,4535,39:32.5,40:55.6,choose_1,1,1,0
Congruence,40345,70745,206843,28851,32:15.3,32:51.2,algebra,1,1,0
Congruence,40345,70745,206899,28851,04:17.7,05:05.7,algebra,1,1,0
Congruence,71795,70745,222898,41113,23:28.0,23:38.7,algebra,1,1,0
Box and Whisker,51475,70745,220674,33190,37:38.0,38:18.0,algebra,1,1,0
Box and Whisker,51449,70745,220674,33164,38:20.7,40:55.6,algebra,1,0,1
Box and Whisker,51480,70745,220674,33195,40:57.2,41:09.7,algebra,1,1,0
Box and Whisker,51462,70745,220674,33177,41:12.1,41:24.8,algebra,1,1,0
Box and Whisker,51403,70745,220674,33118,41:26.5,41:35.2,algebra,1,1,0
Area Irregular Figure,77440,70745,232370,43124,15:10.8,19:00.4,algebra,1,0,0
Area Irregular Figure,77468,70745,232370,43131,22:47.7,23:27.6,algebra,1,1,0
Area Irregular Figure,77528,70745,232370,43146,23:29.9,24:29.1,algebra,1,1,0
Area Irregular Figure,77444,70745,232370,43125,24:31.4,25:28.6,algebra,1,1,0
Congruence,40345,70746,206843,28851,40:38.1,41:11.4,algebra,1,1,0
Congruence,40345,70746,206899,28851,53:36.4,55:03.4,algebra,1,1,0
Congruence,71767,70746,222898,41085,11:20.5,11:24.5,algebra,1,1,0
Congruence,40345,70746,11339,28851,59:53.3,00:01.8,algebra,1,1,0
Area Irregular Figure,77440,70746,232370,43124,30:13.1,48:08.7,algebra,1,0,0
Congruence,1263,70748,176974,1263,38:54.0,40:45.0,algebra,1,0,0
Congruence,40345,70748,206843,28851,19:42.8,20:15.3,algebra,1,1,0
Congruence,40345,70748,206899,28851,51:50.7,53:43.4,algebra,1,1,0
Congruence,71787,70748,222898,41105,53:44.7,53:55.3,algebra,1,1,0
Box and Whisker,51420,70748,220674,33135,31:43.5,32:48.6,algebra,1,0,2
Box and Whisker,51461,70748,220674,33176,32:50.8,34:41.8,algebra,1,0,4
Box and Whisker,51400,70748,220674,33115,34:43.3,35:33.9,algebra,1,0,1
Box and Whisker,51442,70748,220674,33157,35:35.7,35:45.0,algebra,1,1,0
Box and Whisker,51424,70748,220674,33139,35:46.1,35:54.5,algebra,1,1,0
Area Irregular Figure,77440,70748,232370,43124,15:25.1,17:48.6,algebra,1,0,0
Area Irregular Figure,77468,70748,232370,43131,22:02.7,22:34.4,algebra,1,1,0
Area Irregular Figure,77528,70748,232370,43146,22:36.1,23:15.1,algebra,1,1,0
Area Irregular Figure,77444,70748,232370,43125,23:16.4,24:00.3,algebra,1,1,0
Congruence,40345,70750,206843,28851,03:16.6,06:40.3,algebra,1,0,0
Congruence,40345,70750,206899,28851,35:01.6,36:52.6,algebra,1,0,1
Congruence,71767,70750,222898,41085,36:29.0,36:43.5,algebra,1,1,0
Area Irregular Figure,77440,70750,232370,43124,10:44.6,17:07.3,algebra,1,0,0
Area Irregular Figure,77468,70750,232370,43131,19:19.7,19:41.1,algebra,1,0,0
Area Irregular Figure,77528,70750,232370,43146,21:16.9,21:46.1,algebra,1,1,0
Area Irregular Figure,77444,70750,232370,43125,21:47.5,22:11.9,algebra,1,1,0
Area Irregular Figure,77524,70750,232370,43145,22:13.2,22:31.6,algebra,1,1,0
Congruence,40345,70752,206899,28851,05:11.4,05:48.6,algebra,1,1,0
Congruence,71789,70752,222898,41107,37:59.1,38:03.4,algebra,1,1,0
Congruence,40345,70754,206899,28851,43:18.5,51:45.5,algebra,1,1,0
Congruence,40345,70754,206843,28851,31:53.7,32:00.2,algebra,1,0,0
Congruence,71772,70754,222898,41090,16:27.1,18:24.4,algebra,1,1,0
Congruence,40345,70756,206843,28851,27:04.8,29:55.1,algebra,1,1,0
Congruence,40345,70756,206899,28851,50:01.8,51:05.3,algebra,1,1,0
Congruence,71793,70756,222898,41111,48:12.5,48:20.9,algebra,1,1,0
Congruence,40345,70758,206899,28851,35:01.5,37:39.3,algebra,1,1,0
Congruence,40345,70758,206843,28851,25:35.1,26:00.4,algebra,1,1,0
Congruence,71786,70758,222898,41104,11:21.1,11:37.2,algebra,1,1,0
Area Irregular Figure,77440,70758,232370,43124,18:04.2,18:39.1,algebra,1,0,0
Area Irregular Figure,77468,70758,232370,43131,23:20.6,23:56.4,algebra,1,0,0
Congruence,40345,70759,206843,28851,36:13.9,36:43.4,algebra,1,1,0
Congruence,40345,70759,206899,28851,49:13.2,49:48.1,algebra,1,1,0
Congruence,71795,70759,222898,41113,43:27.6,43:30.9,algebra,1,1,0
Inverse Relations,4535,70772,176250,4535,54:31.2,54:48.9,choose_1,1,0,0
Inverse Relations,882,70772,176250,882,56:07.7,56:29.3,choose_1,1,1,0
Inverse Relations,833,70772,176250,833,59:00.8,59:24.2,choose_1,1,1,0
Inverse Relations,2213,70772,176250,2213,59:34.0,59:56.5,choose_1,1,0,0
Congruence,4468,70772,176261,4468,49:59.9,50:57.9,algebra,1,1,0
Congruence,40345,70772,206842,28851,35:11.9,35:23.2,algebra,1,1,0
Congruence,1263,70772,176319,1263,47:48.5,49:46.9,algebra,1,1,0
Inverse Relations,4535,70773,176268,4535,38:18.4,47:30.9,choose_1,1,0,0
Congruence,40345,70773,206842,28851,29:13.2,29:25.5,algebra,1,1,0
Congruence,1263,70773,176319,1263,43:58.9,46:21.3,algebra,1,1,0
Inverse Relations,4535,70775,176268,4535,19:36.7,19:39.0,choose_1,1,0,0
Congruence,4468,70775,176261,4468,30:45.2,31:21.5,algebra,1,0,0
Congruence,40345,70775,206842,28851,35:00.5,35:26.6,algebra,1,1,0
Inverse Relations,4535,70776,176268,4535,27:30.5,27:47.3,choose_1,1,0,0
Congruence,4468,70776,176261,4468,51:58.6,52:05.6,algebra,1,1,0
Congruence,40345,70776,206842,28851,32:23.2,32:34.6,algebra,1,1,0
Congruence,1263,70776,176319,1263,41:42.5,43:18.0,algebra,1,0,0
Inverse Relations,4535,70777,176268,4535,25:39.3,26:00.2,choose_1,1,0,0
Congruence,4468,70777,176261,4468,31:06.4,31:30.2,algebra,1,0,0
Congruence,40345,70777,206842,28851,28:29.6,28:37.0,algebra,1,1,0
Congruence,1263,70777,176319,1263,33:32.6,36:19.8,algebra,1,0,0
Inverse Relations,4535,70778,176268,4535,36:24.8,36:39.4,choose_1,1,0,0
Congruence,4468,70778,176261,4468,35:40.3,36:21.9,algebra,1,0,0
Congruence,40345,70778,206842,28851,29:47.9,29:58.4,algebra,1,1,0
Congruence,1263,70778,176319,1263,40:16.7,42:23.8,algebra,1,0,0
Inverse Relations,4535,70779,176268,4535,32:58.6,33:35.7,choose_1,1,0,0
Congruence,4468,70779,176261,4468,40:13.5,41:11.1,algebra,1,1,0
Congruence,40345,70779,206842,28851,29:06.4,29:20.9,algebra,1,1,0
Congruence,1263,70779,176319,1263,42:37.0,45:12.9,algebra,1,0,0
Inverse Relations,4535,70780,176268,4535,35:55.5,36:55.2,choose_1,1,1,0
Inverse Relations,4535,70780,176250,4535,48:52.8,49:46.4,choose_1,1,1,0
Inverse Relations,882,70780,176250,882,49:47.8,50:15.3,choose_1,1,1,0
Inverse Relations,833,70780,176250,833,55:49.1,57:15.9,choose_1,1,0,0
Inverse Relations,2213,70780,176250,2213,58:06.0,59:45.6,choose_1,1,1,0
Congruence,4468,70780,176261,4468,34:11.2,35:11.5,algebra,1,0,0
Congruence,40345,70780,206842,28851,24:52.0,25:07.4,algebra,1,1,0
Congruence,1263,70780,176319,1263,34:29.9,38:01.6,algebra,1,1,0
Congruence,4468,70781,176261,4468,39:54.3,42:03.8,algebra,1,0,0
Congruence,40345,70781,206842,28851,50:28.9,50:43.3,algebra,1,1,0
Inverse Relations,4535,70782,176268,4535,58:31.0,58:43.0,choose_1,1,0,0
Congruence,4468,70782,176261,4468,43:33.2,44:25.8,algebra,1,1,0
Congruence,40345,70782,206842,28851,45:10.4,45:20.8,algebra,1,1,0
Congruence,4468,70783,176261,4468,45:18.2,45:43.3,algebra,1,0,0
Inverse Relations,4535,70784,176268,4535,31:52.7,32:28.5,choose_1,1,0,0
Congruence,4468,70785,176261,4468,28:58.0,30:28.8,algebra,1,1,0
Congruence,40345,70785,206842,28851,20:48.4,20:55.8,algebra,1,1,0
Congruence,1263,70785,176319,1263,29:40.2,30:14.8,algebra,1,0,0
Inverse Relations,4535,70785,176268,4535,43:52.3,44:09.8,choose_1,1,0,0
Congruence,40345,70786,206842,28851,36:07.8,36:19.7,algebra,1,1,0
Congruence,1263,70786,176319,1263,44:17.9,45:19.1,algebra,1,0,0
Inverse Relations,2213,70787,176273,2213,39:27.6,39:38.2,choose_1,1,0,0
Inverse Relations,833,70787,176273,833,40:29.7,40:48.3,choose_1,1,0,0
Congruence,4468,70787,176261,4468,30:44.5,31:45.2,algebra,1,0,0
Congruence,40345,70787,206842,28851,25:16.1,25:35.5,algebra,1,1,0
Congruence,1263,70787,176319,1263,40:54.6,42:01.1,algebra,1,1,0
Congruence,40345,70788,206842,28851,49:49.3,49:57.8,algebra,1,1,0
Inverse Relations,4535,70789,176250,4535,49:01.6,49:01.6,choose_1,1,0,0
Inverse Relations,833,70789,176250,833,49:47.3,49:55.9,choose_1,1,0,0
Inverse Relations,2213,70789,176250,2213,56:15.5,56:27.4,choose_1,1,0,0
Inverse Relations,882,70789,176250,882,57:19.2,57:30.9,choose_1,1,0,0
Congruence,4468,70789,176261,4468,31:19.3,31:19.3,algebra,1,0,0
Congruence,40345,70789,206842,28851,43:14.0,43:19.6,algebra,1,1,0
Inverse Relations,4535,70790,176268,4535,22:39.5,22:52.7,choose_1,1,1,0
Inverse Relations,882,70790,176273,882,26:42.8,26:51.3,choose_1,1,1,0
Inverse Relations,833,70790,176273,833,26:47.8,27:12.5,choose_1,1,1,0
Inverse Relations,2213,70790,176273,2213,34:00.0,34:22.7,choose_1,1,1,0
Inverse Relations,4535,70790,176250,4535,03:15.1,03:16.6,choose_1,1,1,0
Inverse Relations,882,70790,176250,882,03:19.2,03:26.7,choose_1,1,1,0
Congruence,4468,70790,176261,4468,30:40.0,31:19.4,algebra,1,0,0
Congruence,40345,70790,206842,28851,20:23.2,20:32.5,algebra,1,1,0
Congruence,1263,70790,176319,1263,27:10.5,28:29.9,algebra,1,0,0
Inverse Relations,8718,70790,176273,8718,51:02.8,51:13.2,choose_1,1,1,0
Inverse Relations,4535,70791,176268,4535,30:20.9,30:27.3,choose_1,1,0,0
Congruence,4468,70791,176261,4468,28:52.0,30:41.6,algebra,1,1,0
Congruence,40345,70791,206842,28851,29:18.1,29:27.7,algebra,1,1,0
Congruence,1263,70791,176319,1263,42:17.3,43:40.2,algebra,1,0,0
Inverse Relations,4535,70792,176268,4535,14:59.5,15:22.8,choose_1,1,0,0
Inverse Relations,882,70792,176273,882,51:20.7,51:55.4,choose_1,1,0,0
Inverse Relations,833,70792,176273,833,52:17.2,52:28.9,choose_1,1,1,0
Inverse Relations,2213,70792,176273,2213,55:17.0,55:31.6,choose_1,1,0,0
Congruence,4468,70792,176261,4468,35:08.9,36:41.6,algebra,1,0,0
Congruence,40345,70792,206842,28851,25:45.4,25:52.0,algebra,1,1,0
Congruence,1263,70792,176319,1263,34:44.1,37:42.7,algebra,1,0,0
Inverse Relations,4535,70793,176268,4535,30:41.1,30:42.0,choose_1,1,1,0
Inverse Relations,882,70793,176250,882,55:22.1,55:32.5,choose_1,1,0,0
Inverse Relations,833,70793,176250,833,56:09.5,56:14.9,choose_1,1,0,0
Inverse Relations,4535,70793,176250,4535,56:52.3,57:04.1,choose_1,1,0,0
Inverse Relations,2213,70793,176250,2213,57:36.5,57:45.9,choose_1,1,0,0
Congruence,40345,70793,206842,28851,44:25.1,44:37.7,algebra,1,1,0
Congruence,4468,70797,176261,4468,27:52.8,28:20.9,algebra,1,0,0
Congruence,40345,70797,206842,28851,47:14.8,47:36.2,algebra,1,1,0
Congruence,4468,70798,176261,4468,33:42.2,34:26.6,algebra,1,0,0
Congruence,40345,70798,206842,28851,43:11.6,43:25.1,algebra,1,1,0
Inverse Relations,4535,70803,176268,4535,32:38.6,33:28.1,choose_1,1,0,0
Congruence,40345,70803,206842,28851,35:25.8,35:42.1,algebra,1,1,0
Inverse Relations,4535,70804,176268,4535,56:37.7,57:13.8,choose_1,1,0,0
Inverse Relations,4535,70804,176250,4535,27:16.8,27:17.2,choose_1,1,0,0
Inverse Relations,833,70804,176250,833,29:02.1,55:43.3,choose_1,1,0,0
